,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,entities.hashtags,entities.urls,tipo de post,partido,id_str,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,favorited,retweeted,lang,entities.symbols,entities.user_mentions,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,possibly_sensitive,entities.media,extended_entities.media,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
20,Residents Corner,2021-04-17 10:52:37+00:00,1383372823209472003,"Necesitamos un gob decente en Madrid. En los 26ã, el PP gobernó por las élites dejando atrás a la mayoría.Ayuso no aprobó una sola ley durante su mandato - Moreno:Necesitamos una Ley d Igualdad/Diversidad para eradicar el tema dl racismo q la gente está experimentando-Mbayé:GB👇F","[0, 279]",['Twitter for Android'],0,0,4066,4382,16312,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jorge Zuazola,2021-04-17 10:52:29+00:00,1383372788237361155,@PalmeiroRicardo @carlosdavidgf @Tonicanto1 @SeFutbol @PPVasco @populares @RaquelGlezDiez @javier_merino @carlositurgaiz @pablocasado_ @TeoGarciaEgea @bea_fanjul @EdurneUriarte @PPmasCs @PPBizkaia a los Sabinos endebles se os ve el plúmero,"[197, 239]",['Twitter Web App'],0,0,1705,4909,147048,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Es queee... 🔻🏴‍☠️,2021-04-17 10:52:19+00:00,1383372749540790283,"@Tonicanto1 Sabía que eras una miseria de político, pero esto deja bien claro por qué sigues en la política. Sólo vales para mentir. Encajarás bien en el PP... Cuando puedas presentarte.","[12, 186]",['Twitter for Android'],0,0,712,864,10746,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,canarin,2021-04-17 10:52:03+00:00,1383372681542733830,"@populares @IdiazAyuso Después de estos 4,25 minutos y antes. Decir #yoconAyuso es señal evidente de poseer al menos una neurona","[23, 128]",['Twitter for Android'],0,0,61,58,326,"[{'text': 'yoconAyuso', 'indices': [68, 79]}]",[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,tahilamb,2021-04-17 10:51:43+00:00,1383372596469649410,@populares @IdiazAyuso #YoConAyuso ni a heredar.,"[23, 48]",['Twitter Web App'],0,0,175,151,28480,"[{'text': 'YoConAyuso', 'indices': [23, 34]}]",[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jorge Zuazola,2021-04-17 10:51:39+00:00,1383372581760241665,"@PalmeiroRicardo @carlosdavidgf @Tonicanto1 @SeFutbol @PPVasco @populares @RaquelGlezDiez @javier_merino @carlositurgaiz @pablocasado_ @TeoGarciaEgea @bea_fanjul @EdurneUriarte si Usted mezcla ambas cosas es claro que es politico, in the United States of Europe su discurso no es aceptable","[177, 289]",['Twitter Web App'],0,0,1705,4909,147048,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,RRD🇪🇸,2021-04-17 10:51:24+00:00,1383372516190609408,"Todo muy progre, si... esta es la parte socialista del PP??? O como va esto??? El PP hace estrategia igual q Sanchez, dice una cosa y la contraria pero en vez de Casado, entre CCAA de su cuerda...
#SoloQuedaVox https://t.co/7VR4pbft3j","[0, 210]",['Twitter for iPhone'],0,1,560,988,43835,"[{'text': 'SoloQuedaVox', 'indices': [197, 210]}]","[{'url': 'https://t.co/7VR4pbft3j', 'expanded_url': 'https://twitter.com/hermanntertsch/status/1383332999043846148', 'display_url': 'twitter.com/hermanntertsch…', 'indices': [211, 234]}]",mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Carmen Arpon Domínguez,2021-04-17 10:51:15+00:00,1383372481109520389,@populares @IdiazAyuso Porque es el mejor 💪💪💙💙💪💪🇪🇦🇪🇦,"[23, 52]",['Twitter for Android'],0,0,4581,5005,293924,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Quim A. Coronilla i Sanç 🇪🇸 ⚜️⚜️⚜️ 👑,2021-04-17 10:51:05+00:00,1383372439040626693,"@justochica @PopularesCyL @alferma1 @populares @pablocasado_ @IdiazAyuso Pues claro que sí. Porque no es justo que yo tenga que pagar por mi herencia, y me da igual que herede 1000 o 1000 millones.
Ese dinero es MÍO, no del Estado.","[73, 231]",['Twitter Web App'],0,0,1841,513,28815,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Sup.AudienciaNacional,2021-04-17 10:51:05+00:00,1383372437081837568,"#NewsAN:#JCI5. El inspector  de @policia de la #CajaB dice que @populares dio ""legalidad"" a donativos ingresándolos en cuentas de forma fraccionada https://t.co/YOIa8MUsXr @eplarioja @Sup_Policia @supmadrid @PoderJudicialEs @justiciagob @fiscal_es @ppmadrid #Barcenas","[0, 267]",['Twitter for Android'],0,0,721,448,11815,"[{'text': 'NewsAN', 'indices': [0, 7]}, {'text': 'JCI5', 'indices': [8, 13]}, {'text': 'CajaB', 'indices': [47, 53]}, {'text': 'Barcenas', 'indices': [258, 267]}]","[{'url': 'https://t.co/YOIa8MUsXr', 'expanded_url': 'https://www.europapress.es/la-rioja/noticia-inspector-caja-dice-pp-dio-legalidad-donativos-ingresandolos-cuentas-forma-fraccionada-20210415090435.html', 'display_url': 'europapress.es/la-rioja/notic…', 'indices': [148, 171]}]",mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PP Lanzarote,2021-04-17 10:51:01+00:00,1383372421391020035,@abeltran_ana : #España necesita soluciones y un proyecto que ilusione como el del @populares y el de @AstridPerezBat en #Lanzarote @CongresoPPLanzarote https://t.co/0aBqrwmoYU,"[0, 152]",['Twitter for iPhone'],0,0,1866,1594,26904,"[{'text': 'España', 'indices': [16, 23]}, {'text': 'Lanzarote', 'indices': [121, 131]}]",[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Javi 💚🇪🇸,2021-04-17 10:50:41+00:00,1383372335965638660,"@EmileZolaw @Teto1316 @ivanedlm @IdiazAyuso El PP ha sido el cómplice necesario del PSOE para que avance toda la ideología de la izquierda. Desde Aznar no ha hecho más que ir cediendo. No hay más que ver dónde estábamos al principio de la transición y dónde estamos ahora. Pero cada uno es libre de engañarse, por supuesto.","[44, 323]",['Twitter for Android'],0,0,3479,3507,33906,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ECOlimpezas,2021-04-17 10:50:33+00:00,1383372304604749824,"Gobierno @desdelamoncloa @sanidadgob @M_Presidencia 
y @Xunta @SanidadeXunta “negocian” la Ley de la Salud.
What ???

Que Ley ??
O hay #salud o no hay Salud !!

(Foto) así “cumple” la #Xunta del @ppdegalicia @populares con la salud de nuestr@s hij@s 🤬

https://t.co/ROzXclzdDo https://t.co/QFdjJFXBmD","[0, 276]",['Twitter for iPhone'],0,0,2144,3180,13232,"[{'text': 'salud', 'indices': [135, 141]}, {'text': 'Xunta', 'indices': [184, 190]}]","[{'url': 'https://t.co/ROzXclzdDo', 'expanded_url': 'https://www.elespanol.com/quincemil/articulos/actualidad/gobierno-y-xunta-negociaran-la-ley-de-salud-tras-una-conversacion-entre-rueda-e-iceta', 'display_url': 'elespanol.com/quincemil/arti…', 'indices': [253, 276]}]",mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Eppymondays,2021-04-17 10:50:23+00:00,1383372259742519304,"@Ikeriribarren_ @eajpnv @SeFutbol @iurkullu @populares @pablocasado_ @TeoGarciaEgea @Aglezterol @PPBizkaia @RaquelGlezDiez @carlosdavidgf @bea_fanjul @karlocantu @aritz_jauregui ""basta ya de nacionalismos"" https://t.co/qz2r3kywPw","[178, 205]",['Twitter for Android'],0,0,45,57,18846,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Monje shaolin 🤍,2021-04-17 10:50:16+00:00,1383372229904273414,El PP se ha equivocado y publica un vídeo electoral desde el twitter de lomundo o no lo entiendo. https://t.co/AQHnwVo9XC,"[0, 97]",['Twitter Web App'],1,2,722,1268,39358,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,perro_sanchez_castejon,2021-04-17 10:50:14+00:00,1383372224304877569,"@GregorioRCh @populares @vox_es @pablocasado_ @IdiazAyuso Pues ahí seguramente nos tenemos los unos a los otros. Sólo quedamos dos partidos que defiendan la Constitución y el Estado de Derecho. 
Los demás son los que van a favor de los etarras.","[58, 244]",['Twitter for Android'],0,0,9871,2180,7990,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Enrique Leante Blasc,2021-04-17 10:50:14+00:00,1383372222467698690,@Santi_ABASCAL @vox_es https://t.co/jSnlirePGb  JAJAJAJAJAJAJA¡¡¡ Otro ridículo mas¡¡ sois basura¡¡ Tus rebuznos no los ha escuchado nadie¡¡ Me alegro muchísimo¡¡ @Santi_ABASCAL @Macarena_Olona @Ortega_Smith @VOX_AytoMadrid @VOX_Congreso @madrid_vox @IdiazAyuso @populares ¡¡,"[0, 275]",['Twitter Web App'],0,0,1110,1722,49083,[],"[{'url': 'https://t.co/jSnlirePGb', 'expanded_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.elplural.com%2Fautonomias%2Fdoble-pinchazo-vox-orcasitas-publico-disturbios_264237102%3Futm_term%3DAutofeed%26utm_medium%3DSocial%26utm_source%3DFacebook%26fbclid%3DIwAR2SFXyo75aSIrMNWQwO6X0ByTD1_m2RnesjEuF7dgoRuauaDXgCojomKAM%23Echobox%3D1618563370&h=AT03ddrjBmriCYtG_BVh5bky7_iaH5a4qDeQ5dUATJKhYTEFZXqijL6SH8vC2lhIMiJODxoZiBPNJDojdfr9vyxAEjSPYhEdN8SwBMpG7IPa3n_wuFomSK41SYjt3zVK6wPA&__tn__=H-R&c[0]=AT2ZMSkKBtomBNZnpeCKQj7hu5Z6lEgD_m5g8RjD-Og7fMXIL6DzbdttxKPA_rTn5ydZdZekKy-_m8XNIQNTw6GePSV9ATMGijQhKV7qp8DvfUItsNitBt3Nkjh7CNkrCok_aEGRJZ5F1PqHJqpoCL9WAPzfNyeFx73Z2QFI0clO3MvS652Wum3PjzrLwaFPzDhjseHBFr8i-Q', 'display_url': 'l.facebook.com/l.php?u=https%…', 'indices': [23, 46]}]",mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Me paso el día enfurruñado.,2021-04-17 10:50:11+00:00,1383372212741181444,"Con todo lo peor que ha hecho el PP es poner la palabra ""hub"" de moda entre los políticos.","[0, 90]",['Twitter Web App'],0,0,0,44,84,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Expansión Economía,2021-04-17 10:50:04+00:00,1383372179593601034,El PP quiere vetar del fondo de rescate de la SEPI a toda empresa sin beneficios antes de la pandemia https://t.co/oIH1rQZvI5,"[0, 125]",['Besocy_Oficial'],0,1,18173,82,35476,[],"[{'url': 'https://t.co/oIH1rQZvI5', 'expanded_url': 'http://dozz.es/l2oom3', 'display_url': 'dozz.es/l2oom3', 'indices': [102, 125]}]",mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Juan Gómez,2021-04-17 10:49:57+00:00,1383372150531264518,@Sr_Donze @RAEinforma @BAntifraude @PedroInsua1 @perezreverte @haselparis @albertogarin71 @kappo250 @juansotoivars @Ferfreiref No somos más tontos porque no entrenamos. En Andalucía el PP no está cambiando nada. Solo gestiona mejor el dinero y ha asumido todo el discurso progre de 35 años de sociolistos,"[127, 304]",['Twitter for Android'],0,0,131,861,2558,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Enrique Leante Blasc,2021-04-17 10:49:45+00:00,1383372102837751812,@vox_es https://t.co/jSnlirePGb  JAJAJAJAJAJAJA¡¡¡ Otro ridículo mas¡¡ sois basura¡¡ Tus rebuznos no los ha escuchado nadie¡¡ Me alegro muchísimo¡¡ @Santi_ABASCAL @Macarena_Olona @Ortega_Smith @VOX_AytoMadrid @VOX_Congreso @madrid_vox @IdiazAyuso @populares,"[0, 257]",['Twitter Web App'],0,0,1110,1722,49083,[],"[{'url': 'https://t.co/jSnlirePGb', 'expanded_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.elplural.com%2Fautonomias%2Fdoble-pinchazo-vox-orcasitas-publico-disturbios_264237102%3Futm_term%3DAutofeed%26utm_medium%3DSocial%26utm_source%3DFacebook%26fbclid%3DIwAR2SFXyo75aSIrMNWQwO6X0ByTD1_m2RnesjEuF7dgoRuauaDXgCojomKAM%23Echobox%3D1618563370&h=AT03ddrjBmriCYtG_BVh5bky7_iaH5a4qDeQ5dUATJKhYTEFZXqijL6SH8vC2lhIMiJODxoZiBPNJDojdfr9vyxAEjSPYhEdN8SwBMpG7IPa3n_wuFomSK41SYjt3zVK6wPA&__tn__=H-R&c[0]=AT2ZMSkKBtomBNZnpeCKQj7hu5Z6lEgD_m5g8RjD-Og7fMXIL6DzbdttxKPA_rTn5ydZdZekKy-_m8XNIQNTw6GePSV9ATMGijQhKV7qp8DvfUItsNitBt3Nkjh7CNkrCok_aEGRJZ5F1PqHJqpoCL9WAPzfNyeFx73Z2QFI0clO3MvS652Wum3PjzrLwaFPzDhjseHBFr8i-Q', 'display_url': 'l.facebook.com/l.php?u=https%…', 'indices': [8, 31]}]",mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Rosa carmen sueiro mayolas,2021-04-17 10:49:43+00:00,1383372093199314947,"@QQQSimba @populares Eso es lo malo, estamos agilipollados pero todos.","[21, 70]",['Twitter for Android'],0,0,561,215,43737,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Surexpreso,2021-04-17 10:49:41+00:00,1383372086173782024,"Un concepto respaldado por @populares y @CiudadanosCs.
Así anda el centro en España.

El mundo globalista que nos espera: sin coche, sin carne y sin hijos https://t.co/WK2Z8cE67a vía @gaceta_es","[0, 193]",['Twitter for Android'],0,0,865,1677,21137,[],"[{'url': 'https://t.co/WK2Z8cE67a', 'expanded_url': 'https://gaceta.es/actualidad/el-mundo-globalista-que-nos-espera-sin-coche-sin-carne-y-sin-hijos-20210417-1125/', 'display_url': 'gaceta.es/actualidad/el-…', 'indices': [155, 178]}]",mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jordi Patau,2021-04-17 10:49:18+00:00,1383371987800662017,@oramirezlara @AdaColau @populares @PPCatalunya @BcnPopulares @PPBarcelona_ @PPEixample Y esto se puede hacer?,"[88, 110]",['Twitter for Android'],0,0,1163,1301,6465,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Fell Snopes,2021-04-17 10:49:15+00:00,1383371975846875141,¿El PP de Ayuso&amp;Almeida es el PP que quieren los votantes de PP o solo me lo parece a mi?,"[0, 93]",['Twitter for Android'],0,0,59,83,10528,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,La_Gobernanta,2021-04-17 10:49:06+00:00,1383371936034480132,"@populares Soy liberal por tanto voto a 🅿️🅿️
#YoConAyuso","[11, 56]",['Twitter for Android'],0,0,363,688,11108,"[{'text': 'YoConAyuso', 'indices': [45, 56]}]",[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,lullielnas,2021-04-17 10:48:58+00:00,1383371905256726529,@TheSingerMorni1 @PeFuCas @juecesAPM @JuecesAJFV @JUECESCARENAL @AeafaAbogados @Abogacia_es @AbogaciaEnRedes @meritxell_batet @PODEMOS @populares @PSOE Es muy probable que sea una cuenta falsa. Prueba a responder y ya verás como te va siguiendo el rollo para ir metiendo todas las consignas habituales con calzador,"[152, 314]",['Twitter for Android'],0,1,227,673,8418,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,El primo gallego de Walter White ☢️,2021-04-17 10:48:56+00:00,1383371895274303496,@populares @IdiazAyuso Pues mira para mi no es difícil decir NO a ayuso. NO a la incompetencia del partido corruPPto. NO al desmantelamiento de la sanidad y la educación pública en beneficio de vuestros amigos. Y de propina NO a Pablo fraCasado y su carrera y máster fake. PP no gracias,"[23, 286]",['Twitter for Android'],0,0,2,16,74,[],[],mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Paqui,2021-04-17 10:48:46+00:00,1383371854702735361,Los que votan @populares  ya saben o votan @vox_es o su voto será para seguir apoyando a los socialistas https://t.co/LV7Jv7JM2C,"[0, 104]",['Twitter for iPhone'],0,0,1244,1543,183005,[],"[{'url': 'https://t.co/LV7Jv7JM2C', 'expanded_url': 'https://twitter.com/gregoriorch/status/1383338917944954886', 'display_url': 'twitter.com/gregoriorch/st…', 'indices': [105, 128]}]",mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,JJGotera,2021-04-17 10:48:45+00:00,1383371851599015937,"@IndonesiaMar Así que, salvo que uno se quiera hacer trampas jugando al solitario, la realidad es que tanto Ayuso como el resto de su partido asume y defiende los dogmas y políticas progres. Nadie se salva en el PP. Nadie.
#SoloQuedaVOX
https://t.co/VVj1FOwbtg","[14, 260]",['Twitter Web App'],0,0,158,405,6849,"[{'text': 'SoloQuedaVOX', 'indices': [223, 236]}]","[{'url': 'https://t.co/VVj1FOwbtg', 'expanded_url': 'https://twitter.com/GoteraJj/status/1375736616971599873', 'display_url': 'twitter.com/GoteraJj/statu…', 'indices': [237, 260]}]",mención,Partido Popular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
