,Unnamed: 0,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,entities.hashtags,entities.urls,partido,tipo de post
147,47,PSOE,Fri Apr 16 07:47:16 +0000 2021,1382963791521013762,"Inclusivo.
Social.
Próspero.
Cosmopolita.
 
⚡ El Madrid extraordinario de las extraordinarias oportunidades e inversiones que que situarán a a la región como un referente mundial.
 
🌹 @MarotoReyes
 
#HazloXMadrid https://t.co/7xNo7eWzrL","[0, 212]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",73,86,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [199, 212]}]",[],PSOE,publicación
148,48,PSOE,Fri Apr 16 07:45:47 +0000 2021,1382963415166156801,"🫂 Hoy nos volvemos a encontrar para recorrer un camino que, esta vez sí, Ángel @equipoGabilondo, termina en la Puerta del Sol porque serás el próximo presidente de la Comunidad de Madrid.
 
El #4M haremos un Madrid:
Más próspero y más justo.
 
🌹 @MarotoReyes
 
#HazloXMadrid https://t.co/OtM2Nl3z1J","[0, 274]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",76,99,822231,13438,120418,"[{'text': '4M', 'indices': [193, 196]}, {'text': 'HazloXMadrid', 'indices': [261, 274]}]",[],PSOE,publicación
149,49,PSOE,Fri Apr 16 07:43:55 +0000 2021,1382962945848713219,"Me siento ORGULLOSO y agradecido de la generosidad de Reyes.
 
👉 Actúa desde la humildad, con responsabilidad, seriedad, coherencia y eficacia.
 
👉 Sabe hacer política para salvar VIDAS y para salvar EMPLEOS.

Gracias, Reyes, y BIENVENIDA ❤️

🌹 @equipoGabilondo 

#HazloXMadrid https://t.co/Emagqvj9a8","[0, 277]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",84,103,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [264, 277]}]",[],PSOE,publicación
150,50,PSOE,Fri Apr 16 07:39:57 +0000 2021,1382961950779453441,"⚡ @MarotoReyes está comprometida con el FUTURO.

Con la transformación económica del país y de nuestra región para un porvenir MEJOR 🏭
 
Junto al Gobierno de 🇪🇸, ha protegido a millones de personas en la pandemia.
 
Proteger para AVANZAR ✊
 
🌹 @equipoGabilondo 

#HazloXMadrid https://t.co/a8gH5IWRwN","[0, 276]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",74,83,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [263, 276]}]",[],PSOE,publicación
151,51,PSOE,Fri Apr 16 07:37:06 +0000 2021,1382961232580378627,"Cuando 🇪🇸 estaba siendo azotada por la crisis sanitaria + espeluznante de los últimos 100 años, @MarotoReyes intervino decisivamente:
 
Buscó respiradores.
Mascarillas.
Reconvirtió el sector textil en un taller de material sanitario.

Luchando por la vacuna ‼️

🌹@equipoGabilondo https://t.co/elSaz3qWw2","[0, 279]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",95,132,822231,13438,120418,[],[],PSOE,publicación
152,52,PSOE,Fri Apr 16 07:34:23 +0000 2021,1382960547314950149,"🔝 La trayectoria de @MarotoReyes es excelente.
 
Como ministra de @mincoturgob, en esta pandemia, ha conseguido algo imprescindible:
🙌 Salvar vidas y reactivar y proteger la economía.
 
🌹 @equipoGabilondo
 
#HazloXMadrid https://t.co/v1ihDiVDPB","[0, 220]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",70,68,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [207, 220]}]",[],PSOE,publicación
153,53,PSOE,Fri Apr 16 07:32:18 +0000 2021,1382960022196469761,"🔝 @MarotoReyes se incorpora al proyecto.
 
🔝 Profesionalidad, esfuerzo y liderazgo como la VICEPRESIDENTA económica que necesita la Comunidad de Madrid.
 
El mensaje para Madrid es claro: queremos ganar y eso significa gobernar en serio. 
 
🌹 @equipoGabilondo
 
#HazloXMadrid https://t.co/o2K5CSARRX","[0, 275]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",99,127,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [262, 275]}]",[],PSOE,publicación
154,54,PSOE,Fri Apr 16 07:29:25 +0000 2021,1382959299866066944,"❌Madrid tiene desigualdades❌
 
El PSOE dará respuestas para que nadie quede excluido.
✊ Defenderemos la dignidad de todos y todas❗

NO hay madrileños de 1ª y 2ª, Sra Ayuso.
El #4M se acabará el largo invierno de la derecha.

En Madrid...
WINTER IS NOT COMING  🌹 @jalloul_hana https://t.co/8vnlvNJYVv","[0, 275]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",77,81,822231,13438,120418,"[{'text': '4M', 'indices': [176, 179]}]",[],PSOE,publicación
155,55,PSOE,Fri Apr 16 07:27:47 +0000 2021,1382958885871480832,"Nuestro PROYECTO es:
Ambicioso ✊
Viable ✊
 
📑 350 medidas centradas en vacunación, recuperación y protección social.
 
♀️ Madrid tendrá por fin el primer Gobierno paritario y feminista de su historia.

👉 Y aprobaremos la 1ª Ley de Igualdad/💜

🌹 @jalloul_hana

#HazloXMadrid https://t.co/gwe6wwkNg1","[0, 273]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",62,63,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [260, 273]}]",[],PSOE,publicación
156,56,PSOE,Fri Apr 16 07:25:45 +0000 2021,1382958374271262720,"💜 Clara Campoamor dijo: “𝘭𝘢 𝘭𝘪𝘣𝘦𝘳𝘵𝘢𝘥 𝘴𝘦 𝘢𝘱𝘳𝘦𝘯𝘥𝘦 𝘦𝘫𝘦𝘳𝘤𝘪é𝘯𝘥𝘰𝘭𝘢”.
 
El #4M los madrileños vamos a ejercer nuestra verdadera 𝙇𝙄𝘽𝙀𝙍𝙏𝘼𝘿 🗳️
 
Vamos a votar y vamos a ejercer la democracia para transformar Madrid.
 
🌹 @jalloul_hana
 
#HazloXMadrid https://t.co/6Ym3RF3DPt","[0, 239]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",139,258,822231,13438,120418,"[{'text': '4M', 'indices': [68, 71]}, {'text': 'HazloXMadrid', 'indices': [226, 239]}]",[],PSOE,publicación
157,57,PSOE,Fri Apr 16 07:00:01 +0000 2021,1382951901050896384,"📡#EnDirecto, desde #Ferraz, acto con nuestro candidato a las elecciones del próximo #4M, @equipoGabilondo, acompañado de @jalloul_hana.

#HazloXMadrid https://t.co/xlMtA6w86L","[0, 174]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",81,93,822231,13438,120418,"[{'text': 'EnDirecto', 'indices': [1, 11]}, {'text': 'Ferraz', 'indices': [19, 26]}, {'text': '4M', 'indices': [84, 87]}, {'text': 'HazloXMadrid', 'indices': [137, 150]}]","[{'url': 'https://t.co/xlMtA6w86L', 'expanded_url': 'https://twitter.com/i/broadcasts/1vAxRwEqdZaKl', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [151, 174]}]",PSOE,publicación
158,58,PSOE,Fri Apr 16 06:02:00 +0000 2021,1382937298178777093,"🌹🌹🌹 ¡No te lo pierdas esta mañana! 🌹🌹🌹

🕘 A las 9:00h 🚨

Acto en #Ferraz con nuestros candidatos en Madrid:

🔝 @equipoGabilondo 
🔝 @jalloul_hana 

📲 Síguelo en nuestras redes...
....Y aquí ⬇️ en directo
https://t.co/RkyWmBpAHi

#HazloXMadrid https://t.co/mqPbkkvBkO","[0, 241]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",47,56,822231,13438,120418,"[{'text': 'Ferraz', 'indices': [65, 72]}, {'text': 'HazloXMadrid', 'indices': [228, 241]}]","[{'url': 'https://t.co/RkyWmBpAHi', 'expanded_url': 'https://youtu.be/6r5ebfJAtko', 'display_url': 'youtu.be/6r5ebfJAtko', 'indices': [203, 226]}]",PSOE,publicación
159,59,PSOE,Thu Apr 15 19:33:25 +0000 2021,1382779112452980736,"140.000 M€ → Next Generation 🇪🇺

El primer paso hacia ese tiempo nuevo de...

🌱  𝑻𝒓𝒂𝒏𝒔𝒇𝒐𝒓𝒎𝒂𝒄𝒊ó𝒏
💻 𝑴𝒐𝒅𝒆𝒓𝒏𝒊𝒛𝒂𝒄𝒊ó𝒏
✊ 𝑹𝒆𝒔𝒊𝒍𝒊𝒆𝒏𝒄𝒊𝒂

Una auténtica revolución.
Porque si España quiere, España puede.
Y España podrá ‼️

#PlanEspañaPuede ⬇️⬇️⬇️ https://t.co/EZyFRncmP1","[0, 234]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",88,108,822231,13438,120418,"[{'text': 'PlanEspañaPuede', 'indices': [211, 227]}]",[],PSOE,publicación
160,60,PSOE,Thu Apr 15 17:50:28 +0000 2021,1382753201489899522,"El 4 de mayo, Madrid tendrá un presidente DIGNO.
Madrid tiene futuro con @equipoGabilondo 

📢 El #4M, ¡a votar! ¡a votar con todas las fuerzas!
¡Ya ha estado bien la broma!

Votar para defender los derechos de los madrileños y de las madrileñas.

 🌹 @Adrilastra 

#HazloXMadrid https://t.co/tSmnXdvlOS","[0, 277]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",124,162,822231,13438,120418,"[{'text': '4M', 'indices': [97, 100]}, {'text': 'HazloXMadrid', 'indices': [264, 277]}]",[],PSOE,publicación
161,61,PSOE,Thu Apr 15 17:49:44 +0000 2021,1382753016785305602,"Ayuso es una profesional de la propaganda, no de la buena política:

0 euros a la hostelería.
Recortes en la sanidad pública.

Madrid necesita buenos servicios públicos, lo que ahora no hay.

 🌹  @Adrilastra

#HazloXMadrid https://t.co/uHBXRn57K7","[0, 222]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",183,342,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [209, 222]}]",[],PSOE,publicación
162,62,PSOE,Thu Apr 15 17:47:20 +0000 2021,1382752414948806659,"¿Qué libertad defienden?

¿La de los trabajadores que no llegan a fin de mes?
¿La de las mujeres que pedimos igualdad?
¿La del joven que quiere estudiar en una universidad publica?

NO.
Para ellos, libertad es defender sus privilegios.

 🌹 @Adrilastra 

#HazloXMadrid https://t.co/raJqQCe4tM","[0, 267]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",147,223,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [254, 267]}]",[],PSOE,publicación
163,63,PSOE,Thu Apr 15 17:45:56 +0000 2021,1382752059871596550,"Si no vamos a votar, el voto de Ayuso y de la ultraderecha valdrá el doble.

El PP y Vox son lo mismo.

Y mercadearán con nuestros derechos.
Son clasistas, racistas, machistas y homófobos.

⚠️ Vamos, son 'unas joyitas'.

 🌹 @Adrilastra 

#HazloXMadrid https://t.co/RxGVJZNtTB","[0, 251]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",117,156,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [238, 251]}]",[],PSOE,publicación
164,64,PSOE,Thu Apr 15 17:38:30 +0000 2021,1382750190147407875,"Hay 2 modelos de Madrid:

❌ El de los que gritan libertad pero que es el '¡sálvese quien tenga!'.

✅ El modelo de Fuenlabrada: la buena política.

 @Adrilastra 

#HazloXMadrid https://t.co/gZAIkBvhMq","[0, 175]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",95,139,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [162, 175]}]",[],PSOE,publicación
165,65,PSOE,Thu Apr 15 17:33:32 +0000 2021,1382748941024948229,"💪 No vamos a dejar que gobierne la ultraderecha. 

Contamos con vosotros. 
Si no nos movilizamos, las cosas no pasan por si solas. 
Cambiar solo depende de nosotros.

Que @equipoGabilondo sea presidente de Madrid...
¡Está en nuestras manos!

🌹 @jalloul_hana 

#HazloXMadrid https://t.co/PZj60sNeFf","[0, 273]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",82,104,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [260, 273]}]",[],PSOE,publicación
166,66,PSOE,Thu Apr 15 17:32:15 +0000 2021,1382748619867062273,"Vamos centrarnos en la recuperación económica.

Hemos presentado un Programa de Gobierno con 350 medidas concretas.

Los socialistas estamos para cambiar las cosas.

🌹 @jalloul_hana 

#HazloXMadrid https://t.co/pnzVU97SLs","[0, 197]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",107,159,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [184, 197]}]",[],PSOE,publicación
167,67,PSOE,Thu Apr 15 17:29:48 +0000 2021,1382748000615862277,"El #4M si no puedes ir a votar, vota por correo.

¡TENEMOS TODOS QUE IR A VOTAR!

Ellos no quieren que votemos.
Si no vamos a votar, la derecha vuelve a ganar.
Y ya son muchos años de derecha.

🗳️ El 4 de mayo, ¡a votar!

🌹 Félix Bolaños

#HazloXMadrid https://t.co/49RcUE1Ny3","[0, 252]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",85,120,822231,13438,120418,"[{'text': '4M', 'indices': [3, 6]}, {'text': 'HazloXMadrid', 'indices': [239, 252]}]",[],PSOE,publicación
168,68,PSOE,Thu Apr 15 17:29:02 +0000 2021,1382747808516685829,"Gracias, @Adrilastra por venir a Fuenlabrada. 
Debe ser la décima vez que vienes...

Mientras que en 2 años, la presidenta Ayuso no ha venido. Yo, ni la conozco

🌹 @JavierAyalaO 

#HazloXMadrid https://t.co/IECbv4hLbT","[0, 193]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",65,95,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [180, 193]}]",[],PSOE,publicación
169,69,PSOE,Thu Apr 15 17:17:37 +0000 2021,1382744937519800331,"En una comunidad con recursos, Madrid presenta 7 puntos menos en vacunación.

En una comunidad con recursos,Madrid es la que menos invierte en educación pública.

¿Dónde está en dinero?
En Madrid, 4 ex presidentes y 9 consejeros están imputados.

🌹 Félix Bolaños 

#HazloXMadrid https://t.co/hnPjmCJ3Nw","[0, 278]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",82,112,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [265, 278]}]",[],PSOE,publicación
170,70,PSOE,Thu Apr 15 17:15:12 +0000 2021,1382744329618358278,"Hay elecciones en Madrid porque la candidata Ayuso pensó que en plena pandemia era una gran idea tener paralizada la comunidad durante meses.

¿Por qué?

Porque quieren gobernar a sus anchas.
👉 Es decir, con la ultraderecha.

🌹 Félix Bolaños 

#HazloXMadrid https://t.co/4ok0Ee9KtF","[0, 257]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",139,229,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [244, 257]}]",[],PSOE,publicación
171,71,PSOE,Thu Apr 15 16:56:43 +0000 2021,1382739677585768448,"🔴 EN DIRECTO, acto desde #Fuenlabrada con:
 
🌹 @Adrilastra
🌹 @jalloul_hana
🌹 @JavierAyalaO
🌹 Félix Bolaños
 
#4M 🗳️
#HazloXMadrid https://t.co/WxkHMUHN8l","[0, 153]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",73,86,822231,13438,120418,"[{'text': 'Fuenlabrada', 'indices': [25, 37]}, {'text': '4M', 'indices': [109, 112]}, {'text': 'HazloXMadrid', 'indices': [116, 129]}]","[{'url': 'https://t.co/WxkHMUHN8l', 'expanded_url': 'https://twitter.com/i/broadcasts/1ZkJzeNrqMdGv', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [130, 153]}]",PSOE,publicación
172,72,PSOE,Thu Apr 15 16:29:58 +0000 2021,1382732945069330434,"🗳️ #4M
 
Esta tarde no te pierdas el acto en #Fuenlabrada con:
 
🌹 @Adrilastra
🌹 @jalloul_hana
🌹 @JavierAyalaO
🌹 Félix Bolaños
 
🕗 A partir de las 19:00h
🤳🏽 En nuestras redes sociales.
 
📶 Síguelo en directo: https://t.co/lU5UxRI0YR
 
#HazloXMadrid https://t.co/s523l6CseA","[0, 248]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",45,74,822231,13438,120418,"[{'text': '4M', 'indices': [3, 6]}, {'text': 'Fuenlabrada', 'indices': [45, 57]}, {'text': 'HazloXMadrid', 'indices': [235, 248]}]","[{'url': 'https://t.co/lU5UxRI0YR', 'expanded_url': 'https://www.youtube.com/watch?v=GXKv3eXBak8', 'display_url': 'youtube.com/watch?v=GXKv3e…', 'indices': [209, 232]}]",PSOE,publicación
173,73,PSOE,Thu Apr 15 16:19:52 +0000 2021,1382730400997457924,"Más de 80 pueblos y ciudades andaluces trabajan de forma coordinada en políticas de diversidad.

Esta tarde, a las 19:00h, la Delegación Federal #LGTBI presenta la 𝙍𝙚𝙙 𝙙𝙚 𝙈𝙪𝙣𝙞𝙘𝙞𝙥𝙞𝙤𝙨 𝙊𝙧𝙜𝙪𝙡𝙡𝙤𝙨𝙤𝙨 🌈 

🏳️‍🌈 @MonicaSilvanaG
🏳️‍🌈  Isabel García
🏳️‍🌈 @ManoloRosadoC https://t.co/5lw1DuzApP","[0, 257]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",34,51,822231,13438,120418,"[{'text': 'LGTBI', 'indices': [145, 151]}]",[],PSOE,publicación
174,74,PSOE,Thu Apr 15 15:55:09 +0000 2021,1382724183826833408,🙋🏻‍♂️ ¿Qué haría @equipoGabilondo en la Comunidad de Madrid en materia de Sanidad❓ https://t.co/WN1TBLTOt4,"[0, 82]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",64,84,822231,13438,120418,[],[],PSOE,publicación
175,75,PSOE,Thu Apr 15 15:00:49 +0000 2021,1382710509355565062,"3️⃣ @equipoGabilondo presenta su Programa de Gobierno con 3 prioridades: vacunación, recuperación económica y protección social.

🤝Entre las 350 medidas figura un complemento de 150€ para cada familia beneficiada con el IMV.

Todos los detalles del acto⬇️
https://t.co/6I8zeDVlSF https://t.co/97a4yiBF5M","[0, 279]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",70,113,822231,13438,120418,[],"[{'url': 'https://t.co/6I8zeDVlSF', 'expanded_url': 'https://www.psoe.es/actualidad/noticias-actualidad/gabilondo-presenta-un-programa-de-gobierno-con-tres-prioridades-la-vacunacion-la-recuperacion-economica-y-la-proteccion-social/', 'display_url': 'psoe.es/actualidad/not…', 'indices': [256, 279]}]",PSOE,publicación
176,76,PSOE,Thu Apr 15 14:12:14 +0000 2021,1382698281504022542,"Esto no va de izquierdas o derechas.
No va de bandos, banderas, ni de unos y otros.

Esto va más allá. 

Condenar un golpe de Estado violento, que llevó a España a la Guerra Civil, va de justicia, respeto a quienes sufrieron, a TODOS, va de sentido común. 

De curar para avanzar. https://t.co/k7w8txx4m9","[0, 280]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",66,133,822231,13438,120418,[],"[{'url': 'https://t.co/k7w8txx4m9', 'expanded_url': 'https://twitter.com/PSOELaRioja/status/1382682463747596291', 'display_url': 'twitter.com/PSOELaRioja/st…', 'indices': [281, 304]}]",PSOE,publicación
177,77,PSOE,Thu Apr 15 13:25:25 +0000 2021,1382686501667020800,"Aunque se pongan de espaldas.
Aunque se tapen los ojos.
Aunque vendan la sede.
 
La verdad y la realidad es que el PP de Casado es el mismo PP de la caja B y de su corrupción sistémica.
 
Aquí, hilo de los compañeros de @PSOELaRioja sobre la madeja de corrupción del PP ⬇️ https://t.co/D7GcarLHlu","[0, 272]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",45,80,822231,13438,120418,[],"[{'url': 'https://t.co/D7GcarLHlu', 'expanded_url': 'https://twitter.com/PSOELaRioja/status/1382644170955882496', 'display_url': 'twitter.com/PSOELaRioja/st…', 'indices': [273, 296]}]",PSOE,publicación
178,78,PSOE,Thu Apr 15 13:07:00 +0000 2021,1382681865144913920,"Se extiende el tiempo de prescripción de los delitos más graves cometidos contra menores de edad.
 
🙌 El plazo de prescripción se contará a partir de que la víctima haya cumplido los 30 años de edad.
 
#ProtegerLaInfancia https://t.co/hPeVxh9QMP","[0, 221]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",74,94,822231,13438,120418,"[{'text': 'ProtegerLaInfancia', 'indices': [202, 221]}]",[],PSOE,publicación
